"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Combretum.tif",6002,125.215261499198,1.52209792158506,2.03453081249046,0.0460007938483407,24.4989805646596,69.7116184892435,26.5053519445513,22.2869837214573,1492.08020476983,73.1966807024751,743.461872154218,93.8029252837775,0.445609531322614,194.717670831949,27.318540764259,56.1021185961136,15.7018092052158
"Conocarpus.tif",334,32.8790157964225,1.1810882702837,2.36182994464762,-0.0280913451005764,25.7582446596516,44.6955353181754,27.5397661579189,23.6577985962825,1531.92236473881,66.402465165551,760.642549201624,109.56246872998,0.328467178502251,186.247245006656,48.6067198953818,60.7671572718454,17.0623407833612
"Dansiea.tif",14,1.80050664267461,0.998965610358662,2.16766364275757,0.523474475944194,22.8020139421735,50.4734922136579,26.1901987620762,18.692466872079,1419.11760602679,66.9487342834473,793.589433942522,109.256115913391,0.534620538886104,168.807240622384,28.2088497195925,58.9401518957956,16.559497322355
"Getonia.tif",35,5.02263924321108,1.61055585123833,2.64512989691786,0.334327627380612,26.0051643371582,57.7300349644252,27.890051487514,23.2335994175502,1839.70469970703,76.5685919625419,1006.75173339844,55.5694856439318,0.519215856279646,187.29700251988,32.0786249841963,55.0954262869699,15.4110182285309
"Guiera.tif",105,1.79088292603186,2.99844634408807,0.259774924181134,-0.223942775308726,28.1187314896356,101.805229114351,32.1979593731108,24.5120898655483,784.541113862537,122.582071504139,622.67510085333,1.37588520089644,0.139710948554178,198.221485101609,18.570830934956,63.6180522737049,13.6349661372957
"Laguncularia.tif",338,38.7582984737366,1.01981679620522,2.97435092670956,-0.0114632337499902,25.4861181530021,44.2556375780049,27.3560002964629,23.3643339794768,1825.03492262801,60.3737799119667,836.826239365798,160.006940131004,0.36692869706568,189.725242839802,55.9130045048958,58.9680472386153,17.494920243673
"Lumnitzera.tif",220,26.9312883762183,1.16640934830297,3.11829620360489,0.122701312398466,25.9508267402649,45.8907573569905,27.948425691778,23.3235826579007,1874.32460035844,75.8747731122104,981.082385670055,145.923425395922,0.317321617278477,185.036337580616,53.4020621719044,56.9830795780027,17.6736044258014
"Macropteranthes.tif",146,6.08374010343437,2.20324757334128,0.215481557813673,0.0479201535313277,24.2568774941849,91.9577250284691,28.3540519557587,18.516790546783,786.572314118686,90.5480458246519,506.482380801684,35.5294349136418,0.24756928555004,179.360498265044,13.7230644786739,66.939788938113,13.7217913920477
"Strephonema.tif",69,3.21050020808939,1.18671724514413,3.32758742407332,-0.17733907091686,24.707904594532,44.6518285447273,25.892917909484,23.3408047496409,2135.67813508407,65.0234342105147,1070.76626631142,63.3536028101824,0.310589269964375,198.487539761308,36.5818703036377,49.5720532873402,15.8332417149475
"Terminalia.tif",6237,186.591597037725,1.55811914366228,2.00532088312695,0.182684586675939,24.7279038237124,70.4980512276204,26.9591579477394,21.9380557990063,1489.36489906696,75.8382694310287,752.863187032115,104.681197981823,0.439109842938794,187.377919256022,28.4992762370515,57.8730177970793,15.7160104760478
