"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Adelobotrys subsessilis.tif",13,0.0281045041113667,-0.0858729742416853,6.0153457437218,-0.488160929189565,24.9879285372221,44.6520846440242,25.482240823599,24.2300573495718,2926.3212890625,19.617992401123,937.607370229868,501.379364013672,0.0527581331821588,199.737626295823,49.4055869029118,45.4804607538077,22.7533808121314
"Adelobotrys tessmannii.tif",37,11.0425746972186,0.347546753726108,5.70615785483917,1.07396732312704,23.0585423546868,59.3753604373416,23.7019104828706,21.9328862783071,2959.2777643977,19.5030740016216,966.429916794236,530.19820094753,1.24092280159931,190.072049939955,53.465369740048,49.7725200137577,16.0788751808373
"Allomaieta ebejicosana.tif",1,NA,-0.675497300488534,3.62592396181257,2.23860461423944,15.9677734375,48.9994201660156,16.0692577362061,15.8504552841187,2088.46362304688,39.4321670532227,929.816833496094,236.051635742188,2.02114582061768,184.298542022705,81.2743873596191,52.0095720291138,19.9239935874939
"Allomaieta grandiflora.tif",2,NA,0.594665376008562,4.0156729286048,2.26963964403469,23.5491800308228,66.9997787475586,23.875659942627,22.8386430740356,2330.73413085938,36.1310348510742,815.772430419922,331.82453918457,1.99906998872757,175.358798980713,49.2844839096069,52.4159417152405,16.0870852470398
"Allomaieta hirsuta.tif",4,NA,-0.487925048731851,4.05837788304933,2.20746228934004,16.7121543884277,51.6188087463379,16.0894210338593,16.5371181964874,2297.45785522461,35.8924465179443,983.635238647461,295.670791625977,2.04675799608231,190.263653755188,75.0708453655243,52.8470497131348,18.9442660808563
"Allomaieta pancurana.tif",8,0.327818426474361,0.510324626495983,4.594879712003,2.71132627293547,22.091309428215,58.2382092475891,22.734188079834,21.3049926757812,2804.45071411133,34.8380289077759,975.716743469238,315.50329208374,2.43346753716469,188.477899074554,41.6041964292526,51.7139767408371,16.2820555865765
"Allomaieta strigosa.tif",11,1.6837282157122,-0.0278262542128389,5.08482842856288,2.99709991395633,19.8325790058483,53.1298203901811,19.8952009894631,19.397555437955,3093.44202769886,35.9614807475697,1056.40701016513,373.150093772195,2.39464872533625,172.035571705211,62.7895233847878,52.4582110318271,17.0628889690746
"Allomaieta villosa.tif",4,NA,-0.382616382305287,4.8000809571855,1.98541957598724,17.8291659355164,48.1842651367188,17.9068253040314,17.5194616317749,2828.12738037109,39.1075968742371,1110.33036804199,332.549865722656,1.63869940489531,176.041840553284,80.9274003505707,52.3080637454987,18.5338280200958
"Allomaieta zenufanasana.tif",3,NA,0.384186519921035,3.93694537148163,2.491914992766,20.9793618520101,58.4921315511068,22.0288467407227,20.5865828196208,2279.57568359375,40.768482208252,1006.58677164714,255.069147745768,2.21373474597931,183.028984069824,55.0137980779012,52.2130066553752,16.6025427977244
"Alloneuron majus.tif",4,NA,0.695659884963232,3.60353333909555,2.04569667772893,23.1744868755341,65.2502899169922,24.1799693107605,22.0525934696198,2184.14553833008,43.3580551147461,857.055221557617,233.108264923096,1.98781631886959,191.413015365601,44.8975536823273,51.4673373699188,17.0650497674942
"Alloneuron ronliesneri.tif",3,NA,0.565928662652482,5.57748034935104,2.99607121269684,24.0676288604736,58.8260358174642,24.5606136322021,22.5387388865153,3077.22688802083,27.0144697825114,1136.70524088542,430.329854329427,2.57461535930634,185.311166127523,44.1211833953857,51.3553447723389,16.4297661781311
"Alloneuron ulei.tif",6,0,0.152224458835965,5.87890584257914,3.68205311740744,22.6795295079549,53.0872440338135,23.131812731425,21.5480558077494,3237.6426188151,30.7950433095296,1271.11214192708,444.184448242188,2.84165768822034,168.462779362996,71.944774389267,52.9442729949951,17.2631748517354
"Amphiblemma amoenum.tif",4,NA,1.40355704968328,3.77596267877533,0.66641943718279,25.4447865486145,49.4029135704041,27.1392560005188,23.9424939155579,2603.38098144531,69.2614669799805,1258.8303527832,51.8003740310669,0.792972892522812,195.270039558411,40.3328301906586,51.2589240074158,16.0926154851913
"Amphiblemma ciliatum.tif",5,0.0280295183365536,1.1465884180707,2.38753323539099,-0.285811966910986,24.4852897644043,44.1997177124023,25.4957580566406,22.8323253631592,1620.58686523437,71.391081237793,830.2599609375,10.2090528488159,0.333970159292221,198.642310333252,34.1913937568665,49.4370283126831,15.6415924549103
"Amphiblemma cuneatum.tif",3,NA,0.941027718220751,4.16810794853277,0.745751220850609,23.5885944366455,44.7535858154297,24.3871103922526,22.6276105244954,2866.63395182292,62.4054158528646,1324.26981608073,40.3377812703451,0.874216328064601,194.733442942301,55.0555407206217,46.7454462051392,16.171976407369
"Amphiblemma cymosum.tif",8,0.144087156774958,1.53494972018772,2.3596199430278,0.0671732284998097,24.0622391700745,71.7669153213501,26.4122395515442,22.3247525691986,1753.37049865723,72.3980941772461,933.997039794922,42.7486802339554,0.421992231160402,197.829819202423,25.8903290629387,52.7955837249756,16.2713503241539
"Amphiblemma gossweileri.tif",8,0.0747367907464906,1.03913826997287,2.35121281097887,-0.444400958572261,23.387597322464,45.6247959136963,24.3256940841675,22.0571975708008,1622.93263244629,64.4022631645203,716.980438232422,29.374652504921,0.296667943242937,198.506764411926,27.4449081420898,47.0628883838654,14.4865790903568
"Amphiblemma hallei.tif",8,0.0820451792797534,1.04427989957688,3.20354094106724,0.0802286044585985,23.790717124939,43.5056924819946,24.6261024475098,22.7880103588104,2161.20831298828,64.6733965873718,1035.78205871582,26.4688174724579,0.552236126735806,197.260561943054,41.9342772960663,46.9047774076462,15.0109402835369
"Amphiblemma letouzeyi.tif",1,NA,1.13573479451952,4.37307774270481,-0.0742014699162741,25.2477912902832,33.9991111755371,26.27392578125,24.1477851867676,2448.62622070312,56.5229110717773,1238.54284667969,154.08283996582,0.416144609451294,199.939262390137,28.9130272865295,47.3990259170532,15.0529263019562
"Amphiblemma mildbraedii.tif",14,2.21854323703785,0.908489566878609,3.85384244693335,1.7480448723256,21.1081626074655,53.6124692644392,23.161958694458,19.9236527170454,2697.28513881138,70.5439927237374,1378.33191353934,56.7297451836722,1.50508350559643,193.371277127947,46.1617993967874,51.6201954569135,17.4085176331656
"Amphiblemma molle.tif",22,0.700934770250587,0.994427721378291,3.69908785208869,0.327604687427466,23.2497251684015,42.4939504103227,24.2674794630571,22.06927689639,2310.63238525391,63.582685990767,1199.06506902521,73.6030815514651,0.656520126895471,195.603663184426,41.2783287221735,47.491501157934,15.1437474597584
"Amphiblemma monticola.tif",4,NA,1.06805084622217,4.61179861048265,1.91464999655631,22.375780582428,47.3375978469849,24.1114616394043,20.8669648170471,3076.38989257812,72.0304775238037,1647.56976318359,61.6135940551758,1.52190008759499,188.685409545898,50.1223907470703,50.1913895606995,16.2484437227249
"Amphiblemma mvensis.tif",1,NA,0.88479830122647,4.40005418788613,1.39689219969583,24.4127368927002,44.2610511779785,25.3127365112305,23.5127067565918,2882.10815429688,62.7386512756348,1446.74426269531,46.0426597595215,1.23340260982513,186.33763885498,65.7639694213867,47.1772499084473,16.9612998962402
"Amphiblemma setosum.tif",10,0.0297144769420121,1.04866562705606,3.32614909507493,0.160742968888753,24.6924070358276,42.5565055847168,25.652409362793,23.4776138305664,2120.05832519531,67.9171279907227,1153.85742797852,20.7533561229706,0.528202652931213,196.675365829468,48.2897065639496,48.1265055656433,16.6073250293732
"Amphiblemma soyauxii.tif",6,0.119032429342974,0.916436342841812,4.1289805400837,0.172237672757369,25.4274743398031,37.9198935826619,26.3774770100911,24.3528448740641,2635.3105875651,63.9488747914632,1370.61490885417,38.6984027226766,0.410412437903384,195.857023874919,71.1267697016398,49.8431510925293,18.2948575814565
"Amphorocalyx rupestris.tif",3,NA,1.36145357224148,0.943872594982793,0.537703071462795,18.0045954386393,84.1747004191081,20.5179487864176,14.2379544576009,1148.6630859375,102.334902445475,807.702331542969,22.5465672810872,0.59136559565862,188.374039967855,20.1701192855835,58.6401007970174,14.9774651527405
"Anaheterotis pobeguinii.tif",4,NA,1.53122843779007,2.77341079059329,0.159108410898912,23.7012319564819,73.5224723815918,26.1089072227478,22.1881489753723,2057.32846069336,73.760892868042,1104.89695739746,40.0944180488586,0.390437994152308,198.960243225098,27.36410343647,52.8871684074402,17.204625248909
"Andesanthus elegantulus.tif",2,NA,-0.96027985569046,6.5970152460764,3.23214484798155,17.5044546127319,53.1076679229736,17.6261339187622,17.1261310577393,3381.96655273438,24.4559383392334,1361.27368164062,604.586288452148,2.10339885950089,143.724586486816,110.803978919983,53.8567943572998,19.7064514160156
"Andesanthus gleasonianus.tif",10,0.104316270576539,-1.13913853913647,2.69785605644814,4.46621933703039,14.2417477607727,51.8508087158203,14.3949294090271,13.7671993255615,1876.34577636719,38.777255821228,655.950030517578,177.999631500244,3.54485572576523,161.591356468201,92.7692772865295,55.3136596679688,20.8171938896179
"Andesanthus inopinatus.tif",1,NA,-0.0255254518693198,3.88458790283243,1.10256825209509,18.9765529632568,44.9999504089355,18.9165000915527,18.3763961791992,2661.99755859375,45.4341926574707,1044.63098144531,175.615615844727,0.887751519680023,166.440315246582,77.330509185791,53.6473484039307,16.9378671646118
"Andesanthus lepidotus.tif",203,64.6574433745621,-0.647805211501989,3.44676968625106,3.31118516414419,16.937100962465,58.0248282860065,17.3098344474003,16.3143440608321,2071.07593615302,33.2204431712334,762.633692999779,279.195934389612,2.71657402773062,166.801722709769,87.1075277798281,53.8962063343067,18.9732195191783
"Andesanthus narinoensis.tif",2,NA,-0.557607591897874,11.9280037913108,4.56007477541051,22.3643703460693,43.868537902832,22.4991264343262,21.4883441925049,6515.62524414062,19.7616586685181,1808.7021484375,1139.98815917969,3.07276892662048,166.067800521851,112.052202224731,53.5980849266052,18.8887228965759
"Andesanthus paleaceus.tif",9,0,-0.643850313850766,6.84620217464631,4.4869290584731,20.4582087198893,42.5638635423448,20.627832836575,19.7395859824287,3894.87814670139,25.0896708170573,1215.11241319444,558.202024671766,3.42683282163408,166.557736290826,104.483828014798,53.2751007080078,19.2166107495626
"Andesanthus silvestris.tif",2,NA,-0.644819440231915,5.59890012378039,4.48786378086648,19.4565830230713,40.9766120910645,20.601975440979,19.4702024459839,3032.609375,23.4996452331543,1042.50643920898,456.617431640625,3.44439220428467,152.853532791138,90.2637815475464,51.5362482070923,17.6190733909607
"Andesanthus wurdackii.tif",2,NA,0.802235704044538,3.6090801991819,0.975043013629694,23.0284156799316,41.4776020050049,23.6981840133667,21.9830093383789,2260.1474609375,55.449405670166,1069.35778808594,142.223850250244,1.02971777319908,182.590700149536,49.0165486335754,53.7390913963318,15.3255542516708
"Anerincleistus bracteatus.tif",3,NA,0.26277825273517,5.92738724681199,0.57521661621115,24.3192100524902,59.3332977294922,24.6803760528564,23.6162910461426,3108.22884114583,14.523024559021,954.414082845052,525.621470133464,0.797637323538462,184.686498006185,63.2364937464396,47.475785891215,16.9802242120107
"Anerincleistus dispar.tif",5,0.108677653693278,-0.00233781577306078,4.60067622434142,1.80690606889001,22.6115367889404,53.5103118896484,23.5537410736084,21.9407302856445,2520.0703125,21.6226680755615,799.842407226562,383.914453125,1.54191905260086,159.811140823364,67.3188592910767,49.8303413391113,16.8565157413483
"Anerincleistus hirsutus.tif",9,1.52865940574975,-0.0392121838107448,5.74132960591264,0.955964281206268,24.5674747890896,51.251109653049,25.1100453270806,24.1248177422418,2980.40071614583,20.9470010333591,950.775519476997,482.447960747613,1.07811230628027,181.093123118083,99.8550893995497,47.9671139187283,18.2125772105323
"Anerincleistus macrophyllus.tif",18,3.07472982421891,0.23745799477192,5.96191157127333,0.688426788957584,24.6388003031413,56.6759380764431,25.1436994340685,24.0008045832316,2956.29069010417,16.8407767613729,980.156534830729,547.581720987956,0.87370199461778,183.206312497457,67.5188253985511,47.970311164856,17.1299643251631
"Anerincleistus philippinensis.tif",1,NA,1.35094133769069,3.33164806355373,-0.587929314419002,27.9999580383301,13,28.9999675750732,27.2999668121338,2291.7841796875,70.8287048339844,927.710571289062,39.7843971252441,0.0432817749679089,190.830509185791,58.5549383163452,55.7049732208252,14.0214016437531
"Anerincleistus phyllagathoides.tif",13,2.443133986486,0.110194565901863,6.45124755006885,0.713160056977068,25.2833127241868,49.4941922701322,25.9680454547589,24.9508954561674,3348.60526216947,27.3381167191726,1217.56549072266,495.716019850511,0.844166034402756,190.756186852088,102.400334945092,48.2481235357431,19.4870251142062
"Anerincleistus purpureus.tif",10,0.676585444232044,0.366104451171167,5.43039039014718,0.361118937659821,25.9802406311035,48.1202987670898,26.6545860290527,25.2566247940063,2745.52762451172,25.379807472229,1005.57147521973,426.819540405273,0.744205462187529,194.418896102905,79.923641204834,49.7612893104553,18.3773252010345
"Anerincleistus quintuplinervis.tif",18,1.9840537779013,0.203422689480129,6.64461802419648,0.427505531280811,25.6235721376207,52.9102990892198,26.0951424704658,25.0927375157674,3357.03088378906,23.19463218583,1195.97498236762,551.520189073351,0.615576381484667,189.141129175822,89.9947364330292,47.6793492635091,18.8283150460985
"Anerincleistus setulosus.tif",18,3.64809078992945,0.125041308468814,6.30488607867703,0.449330930708111,25.3353028827243,53.0623200734456,25.8105290730794,24.8109318415324,3171.77065700955,18.8576140668657,1081.37609185113,536.770004272461,0.695263634125392,189.468278249105,87.4163130654229,47.9730675485399,18.935522503323
"Antherotoma debilis.tif",39,2.9942406156557,1.63318626383208,1.08725061411356,0.179431230990944,20.9569681118696,83.0088964119936,23.8832848377717,18.4418070866511,1223.01435265174,93.9786306527945,716.96489070012,6.87488239239424,0.5268748793751,198.318568629077,19.5165037792972,55.8148062779353,14.8205736641191
"Antherotoma gracilis.tif",5,0.0853207042020111,2.03697727879281,0.554466063505807,0.0320129190111481,21.6489784240723,98.8955596923828,25.2132850646973,18.1257080078125,1001.25412597656,102.39087677002,631.0626953125,0.2,0.427918839454651,199.341638946533,15.5310970783234,56.3898252487183,13.5928391456604
"Antherotoma irvingiana.tif",84,5.1644565762271,1.77616776042402,1.54366335265216,-0.128422264418836,24.9614068212963,74.8614782151722,27.3772517613002,23.0847469057356,1318.38530040923,76.7335091318403,728.501338777088,35.9992893253054,0.334402964206501,199.339505922227,23.286421526046,58.3924402850015,16.0148069716635
