"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Qualea caerulea.tif",9,0.0818125039893654,1.18852990641514,4.5716055292691,-0.397933207609083,25.8700546688504,44.4777382744683,27.1169077555339,25.1618330213759,2726.72569444444,50.5843281216092,1173.56131998698,189.354843139648,0.126399623023139,199.896191491021,34.429271697998,47.9651328192817,15.9053609636095
"Qualea cassiquiarensis.tif",12,0.10357957351854,0.513838351288577,5.7463644840456,-0.432601147652509,25.3343550364176,45.3332811991374,26.1093527475993,24.5321793556213,2815.26973470052,35.4139196077983,1085.29834493001,441.258550008138,0.0939680282026529,199.578950881958,35.0461721817652,45.099710226059,18.9565768440564
"Qualea clavata.tif",3,NA,1.03563343312184,3.66232231985066,-0.44706216062139,25.2595074971517,50.2462145487467,26.034880956014,24.652307510376,2145.28507486979,56.6515057881673,959.935201009115,124.020790100098,0.157646355529626,199.87119547526,21.3057238260905,43.3263896306356,16.9404057661692
"Qualea coerulea.tif",4,NA,0.950052539300994,4.49445119615245,-0.24616093657127,26.3184623718262,51.2386770248413,27.8434658050537,25.3999872207642,2602.75653076172,51.82639503479,1104.9769744873,211.07719039917,0.189635832444765,199.533093452454,48.2066653966904,47.794830083847,18.970841050148
"Qualea cordata.tif",252,5.13204404333987,1.25666477426321,1.5104568964231,-0.0238623676923259,22.0655050050645,78.890152075934,24.1609149433318,19.0560163316273,1244.36600676037,67.326423039512,626.40870272924,70.903814334718,0.459544567428234,197.498985578143,22.2849389111239,54.6108672694554,16.25367544757
"Qualea cryptantha.tif",63,4.26105668260893,0.976768399732928,1.84583737644971,0.078272128942038,23.4848029727028,60.7328074319022,25.2292335449703,21.1936126587883,1176.61191377186,53.160267829895,525.754080878364,125.660134826388,0.631464417521206,194.40993427095,28.1852280330406,55.6375407768936,16.7219157572146
"Qualea cyanea.tif",5,0,0.413246903536263,5.35687612057004,-0.346182438494601,25.0443264007568,49.1998931884766,25.7043151855469,24.2895534515381,2752.65249023437,38.938702583313,1021.30556640625,376.466142654419,0.130657402426004,199.692419433594,34.358358001709,43.8517621994019,20.5576192378998
"Qualea densiflora.tif",7,0.112639769509988,1.2713753601024,1.6441843448036,0.181894240297363,21.220769064767,80.2484991891044,23.3093599591936,18.3275942121233,1449.55698939732,74.9450198582241,730.305720738002,44.2575836181641,0.550965509244374,198.221756526402,21.5135216712952,53.4711993081229,16.3009984493256
"Qualea dinizii.tif",38,2.4722545612603,1.24889358259821,3.225505862218,-0.1997221697432,25.423955867165,55.0284760123805,26.4278287385639,24.5218852193732,1909.85451467414,59.0231250963713,932.492466976768,132.805037096927,0.337713501661232,198.851424066644,29.3847053301962,49.4635381447642,15.9740765471207
"Qualea elegans.tif",2,NA,0.885311459017618,1.79868960033757,0.763439754500414,19.8051013946533,78.0002288818359,21.731240272522,16.9551153182983,1490.78741455078,86.8922882080078,878.316253662109,28.4531087875366,0.8261339366436,195.621692657471,35.8870463371277,53.0472350120544,19.2225234508514
"Qualea esmeraldae.tif",46,4.30483232385547,0.705483179997969,5.06401156014407,-0.14128098000069,25.1135832330455,45.1817009967306,25.717069833175,24.291152705317,2661.24658203125,47.1838565909344,1165.72870138417,307.231107297151,0.283642307551497,198.430864831676,44.962289126023,46.6346780735513,17.9961078374282
"Qualea ferruginea.tif",43,11.5944101118243,0.949096374518318,4.50515434267288,0.597169888210809,23.9993004909782,57.1162033081055,24.7440754646479,23.1884970997655,2637.86191008812,50.4986345158067,1141.16612208167,253.755672720976,0.780920455817046,192.354550649953,41.372308209885,48.7705130022626,15.8889426686043
"Qualea gardneriana.tif",15,0.214757690607951,1.65256352915269,2.17623292924644,-0.389909727634632,25.9144017537435,66.9158627827962,27.795073445638,24.663184483846,1526.82225341797,73.8285313924154,776.391931152344,54.4760231177012,0.180606069912513,199.479855600993,20.005701080958,51.5892362594604,15.8997464974721
"Qualea gestasiana.tif",10,0.278646146486648,0.695622915140752,2.14925866555047,0.856778452511603,20.8307600021362,66.4846168518066,23.3613662719727,18.0224416732788,1426.19986572266,59.4951145172119,681.396020507813,112.763505554199,1.10237303972244,190.545227050781,32.8092130661011,51.2575041770935,17.2738252878189
"Qualea glaziovii.tif",12,1.41237256620518,0.723754745071795,2.41384311476291,0.34904231555776,20.5902946790059,70.7154280344645,23.5735362370809,17.0177405675252,1575.77169799805,51.1741056442261,706.518269856771,155.179227193197,0.728456325829029,194.182330131531,28.9027326901754,52.2551767031352,17.4734161694845
"Qualea grandiflora.tif",547,5.76801958112587,1.59437351548998,1.6764333626363,-0.166488863995917,24.0581409935542,76.4920217663976,25.9535883497277,21.8049080533127,1385.16237560879,74.7817557577241,720.946314782068,38.7070719280452,0.326123604304081,199.02850845309,19.8384602381499,54.052220128354,15.7856380137491
"Qualea hannekesaskiarum.tif",7,0.00646266374095248,1.78588567774674,0.984870147505898,-0.329807014425873,24.6862929207938,72.6394228254046,26.8682583400181,23.7179461887905,1015.51076834542,84.5032871791295,544.117139543806,3.32313420091357,0.276124287928854,199.692690713065,17.7642523561205,56.2342165538243,15.1545253481184
"Qualea homosepala.tif",7,0.420557316498038,0.917785040094499,4.17606448836706,-0.291152035904043,25.2905793871198,54.3539205278669,26.1868460518973,24.6371702466692,2358.35205078125,49.5713514600481,993.597246442522,206.936411176409,0.222479551498379,199.644541604178,25.3209684916905,44.5873734610421,18.0667580536434
"Qualea ingens.tif",40,0.407463493716075,1.18269409685948,3.80284655201713,-0.05580957049807,24.9814817428589,60.7977110862732,26.276381778717,23.9084517002106,2300.26359558105,59.6567949771881,996.291325378418,194.436876177788,0.346772433351725,198.691537952423,28.2451938450336,48.8257263183594,17.0416053533554
"Qualea insignis.tif",2,NA,1.9744475032163,0.71533895016313,-0.513564234223369,26.0040245056152,77.2385559082031,28.3278999328613,25.0278825759888,806.363555908203,85.7383804321289,409.646270751953,1.00006067752838,0.249193772673607,199.934501647949,17.6577019691467,53.0132875442505,13.6803319454193
"Qualea lineata.tif",13,0.0654253328083311,0.156994270655155,8.34145230979775,1.69681770449073,24.0797865940974,43.624460367056,24.4900242732121,23.7206777425913,4434.77400090144,26.5086148335383,1432.4249220628,733.253805307242,1.48854076174589,191.955285879282,92.656503530649,52.0801584537213,17.2513620853424
"Qualea magna.tif",7,0.126962051008305,0.590979835361247,3.15931084147141,-0.47699263751299,24.4350054604667,37.7470106397356,26.3213811601911,22.3492638724191,1580.67529296875,36.2993837084089,591.030194963728,244.523598807199,0.335856480257852,199.130046299526,35.5404464857919,53.2607252938407,17.4396339825221
"Qualea megalocarpa.tif",4,NA,1.29528384767723,1.54516488585028,-0.164212632757314,23.8029232025146,65.3044748306274,25.924822807312,20.7563185691833,1110.79510498047,72.1306495666504,593.926879882812,63.2516117095947,0.433192852884531,198.761150360107,24.5101039409637,53.8573875427246,16.1694685816765
"Qualea multiflora.tif",398,3.522693274047,1.54451508764261,1.80296991642733,-0.1480426033175,23.3582899630369,78.2017713096274,25.2237580074138,20.9310868876663,1480.98365085928,74.1686312996562,772.179599704455,41.9413695592976,0.320601528267091,199.268781154,20.2603674060735,53.3846366944625,15.6769471653742
"Qualea paraensis.tif",138,9.75231762028657,0.85672352841396,4.51513056667865,-0.13419707025366,24.9376388770947,52.6925417582194,25.8185926934947,23.9527182095293,2537.74153955432,47.54547355486,1054.90349413001,256.058293370233,0.301070972899164,197.820592963177,34.9425844748815,46.9102877257527,17.6687223012897
"Qualea parviflora.tif",648,7.21226696260604,1.64920307953871,1.59899452694866,-0.142585663085144,24.3872544794907,76.2834328663202,26.2043050483421,22.3693015339934,1346.13536363767,78.5408073236913,718.468406535961,28.5852947102653,0.330676470638862,198.77959711169,19.4929651005401,54.1840745313668,15.8817219984384
"Qualea polychroma.tif",7,0.0310254389951691,1.00938515897817,4.87784729993238,0.174184871440173,25.5596714019775,29.3167217799595,26.1789926801409,25.2515179770333,2920.4990234375,52.4288090297154,1260.60772705078,221.232107434954,0.540530170713152,198.904218401228,62.4807309423174,54.8479968479701,15.5392473084586
"Qualea psidiifolia.tif",15,0.120453342641968,0.385192976565277,6.12047798848341,-0.44947052371204,24.808926264445,44.0522588094076,25.5338531494141,24.0541502634684,3045.49794921875,31.5597914377848,1131.95579427083,467.984085083008,0.053532021989425,199.881544240316,35.1713633219401,44.5841605504354,19.429203192393
"Qualea pulcherrima.tif",3,NA,0.606602542169082,6.2351546703467,0.477663124033026,22.2110989888509,47.681588490804,22.1839046478271,20.9937737782796,3649.61979166667,43.0149745941162,1580.70943196615,335.773727416992,0.515723084410032,193.516237894694,53.889226436615,47.9877643585205,16.3974576791128
"Qualea retusa.tif",78,3.67902316990109,0.732445825492433,4.24401044982585,-0.395900456330844,25.6172515918047,49.1014998509334,26.3656352361043,24.8968970225408,2310.31704477163,51.0095409735655,992.60645705003,212.788113520696,0.124709237534075,199.369151384403,34.932098865509,44.8412082745479,19.5156826392198
"Qualea rigida.tif",11,0.228537870722801,0.816825194586968,5.59243911415933,-0.199806379858617,24.2135020169345,44.9844776500355,24.782299041748,23.4976973100142,3106.98775967685,48.3883880268444,1367.6288618608,321.187952215021,0.160381563854488,199.438932245428,49.1853348125111,48.2741561369462,16.8141585480083
"Qualea rosea.tif",7,0.039553380306154,0.916578734669782,4.48564456399206,-0.509914917743887,26.1342449188232,37.9484056745257,27.1590911320278,25.5056664603097,2476.50017438616,44.7333177839007,1041.9602835519,224.012459891183,0.112884106380599,199.621406010219,38.5711968966893,48.1327300752912,17.016920702798
"Qualea rupicola.tif",7,0.344628411433408,0.869813531299168,3.89747593206016,-0.00103848561084634,25.5111974988665,54.8943753923689,26.5720699855259,24.6111954280308,2136.82353864397,47.1492582048689,845.561985560826,238.215469496591,0.497192703187466,197.439885820661,30.2090252467564,46.5812563214983,17.767502784729
"Qualea schomburgkiana.tif",23,1.84088374173939,0.822805097582738,3.46735112375352,0.447161262321108,22.5017933223559,62.7027456034785,23.3231999770455,21.551618658978,2175.9279519786,47.4645397352136,888.990884532099,200.028578467991,0.807263380807379,196.526801565419,43.1168274672135,50.9202183433201,16.049164481785
"Qualea selloi.tif",23,2.01392914969474,1.10858883206079,1.55427020770561,0.146805978301257,21.4671372952669,76.2561542676843,23.5886144223421,18.6470698895662,1225.5424273947,67.3559893732486,634.795323910921,74.5179776523424,0.55917104366033,195.073630125626,22.6144723373911,54.1702698417332,16.7066135613815
"Qualea sprucei.tif",14,0.128932066187559,0.204781252304166,7.08911625410276,-0.247704773990141,24.3514630453927,41.1428089141846,24.8676148823329,23.537173816136,3453.28250558036,28.0843736103603,1278.47486659459,578.855915614537,0.129902445644672,199.372241973877,40.2673691340855,44.8276269776481,19.8194978407451
"Qualea suprema.tif",2,NA,-0.202616408929884,5.55218464228907,-0.584126216351095,24.9869432449341,40,25.4500179290771,24.2130832672119,2593.79675292969,18.6305465698242,825.173156738281,443.221694946289,0.026463633403182,198.946182250977,31.4800899028778,42.6255369186401,23.7793288230896
"Qualea tessmannii.tif",36,2.77864432758421,0.743421949659485,2.73047825790869,0.939145477036843,22.921054787106,60.3573661380344,23.9230013688405,21.3148015605079,1790.03241941664,56.7594126595391,763.609339184231,125.098029684689,1.04215959325019,183.278206004037,33.8714237544272,50.6089612642924,17.3967250784238
"Qualea themistoclesii.tif",4,NA,0.0914352471066315,6.35432371118045,-0.494500720515867,24.7434554100037,40.7498979568481,25.1869158744812,24.1184568405151,3027.08575439453,27.0878896713257,1085.82899475098,510.715507507324,0.0202183348592371,199.964906692505,35.1688207387924,43.2414283752441,21.2145873308182
"Qualea trichanthera.tif",24,1.30364079619662,0.382438014988136,4.96125838427301,0.314592832547483,24.5357488393784,51.5744360287984,25.1513494650523,23.594424366951,2547.67792256673,31.862224817276,920.357635498047,378.994684298833,0.692329240225566,195.224789937337,43.7182439764341,46.6341869036357,18.8900603353977
"Qualea tuberculata.tif",3,NA,0.459096579215449,6.79604664499995,-0.413246706929177,24.2666543324788,37.7536964416504,24.666654586792,23.6666475931803,3427.78597005208,34.3481915791829,1344.94189453125,497.759023030599,0.0313216398159663,199.973790486654,36.6275709470113,44.47825050354,17.7509053548177
"Qualea wittrockii.tif",27,0.166342667274855,1.77334699798291,2.26425859769776,-0.3584180953264,25.3205708397759,69.9305442527488,27.1150952798349,24.2920815503156,1736.32604980469,78.2154572098343,897.377748842593,15.805134261096,0.149818224487481,199.600416254114,20.1585532735895,50.7380827444571,15.0906540376169
"Salvertia convallariaeodora.tif",49,1.00953929822981,1.70392245198409,1.82316947869298,-0.235384384232674,25.0519366750912,72.2961198456433,26.9685085452333,23.4098567962646,1436.25338060029,80.0602641981475,767.496844233299,29.2264242269555,0.262618892617068,199.618503492706,19.5699952524536,53.2390638857472,15.8597138706519
"Salvertia convallariodora.tif",265,3.50129558355318,1.63747244702208,1.83460880407648,-0.13714566529583,24.6887701142509,73.6496743544093,26.4114740695594,22.9478454301942,1467.05198721256,79.0064236191084,771.848682101268,29.2608833843807,0.320325056403735,199.267728582418,19.5972955150424,53.1792351164908,16.1457461995899
"Vochysia acuminata.tif",40,1.96292482817638,1.14539579805623,1.39534668040366,0.309497164603566,21.821938419342,74.7929094314575,23.5954560279846,19.0114355564117,1169.17270355225,76.2510579109192,643.006521224976,48.1949805140495,0.639528943970799,193.18558921814,26.2657202243805,54.3465312242508,16.8294573187828
"Vochysia allenii.tif",11,0.73605355299351,0.639536406930632,6.9103927935475,0.939508212774904,25.4083879644221,32.5926262248646,26.0724294835871,25.0198144045743,3970.45372425426,42.8268939798528,1518.02992942116,425.905198183927,0.922465233640237,193.396835673939,85.0927790294994,52.6352224349976,16.7626106739044
"Vochysia angelica.tif",3,NA,0.887656891255648,2.28686301999092,-0.64049688461677,24.7999509175618,42.5963350931803,26.8420302073161,22.5999406178792,1244.20300292969,50.4366251627604,555.88905843099,135.253664652507,0.189116065700849,199.886300404867,29.3779856363932,54.1409854888916,17.3954867521922
"Vochysia angustifolia.tif",13,0.0645675350652552,0.345667874775365,6.17658359924204,-0.430085448624782,24.6404621417706,41.1205101013184,25.0578575134277,24.0019983144907,3172.35481144832,34.4990787506104,1228.59020526593,429.950712937575,0.0229584515954439,199.410225207989,46.8241669948284,45.1734265547532,19.5575911265153
"Vochysia aurantiaca.tif",19,7.25277406347758,0.0938772034232562,2.45545294366807,2.11354096980349,19.8472906413831,67.8214002910413,20.366635473151,18.1230967170314,1654.43771844161,42.2677896399247,655.911661248458,161.453256707442,1.94281070953921,177.869465476588,64.8105639909443,53.674151771947,18.1549401283264
"Vochysia bifalcata.tif",23,1.90860805744034,0.568848258045142,2.94289796921016,0.476383667614002,21.6946561232857,57.8215836234715,24.7345366270646,18.4732590965603,1727.97347889776,44.6424930406653,716.902368960173,194.491260860277,0.86146154416644,192.58971786499,33.7377051719721,51.3873169664024,17.7854936744856
"Vochysia biloba.tif",18,3.30867951948377,0.552848380205486,4.91618527721856,0.25292642829727,24.913497183058,54.5095375908746,25.6228934393989,24.02898756663,2703.7945827908,37.5455274581909,931.346015082465,340.026217566596,0.630325425235141,198.151384353638,36.6712642775642,45.7476954460144,19.0935794379976
"Vochysia boliviana.tif",6,0,-0.429989203645966,1.30789969833589,3.93069607473463,16.2019713719686,70.4342435201009,17.4429186185201,13.0728957653046,1167.74263509115,61.8112366994222,555.005040486654,53.6302773157756,3.08421585957209,157.667003949483,72.5920562744141,53.5023492177327,19.7009119987488
"Vochysia braceliniae.tif",32,7.25690124623557,0.408771224207416,6.05823347116667,1.10084836742194,23.8168022036552,54.3915755748749,24.3698178529739,22.7593059539795,3183.5033493042,23.8556632995605,1067.00389289856,520.888266563416,1.24160707381088,192.769556522369,53.0242028683424,48.8822369873524,16.5058789625764
"Vochysia calophylla.tif",6,0.0631474015321731,0.363673932573154,6.07624051828261,0.139518228627468,23.533753712972,44.4637921651204,23.712202390035,22.5961157480876,3226.25826009115,38.6022526423136,1307.1611328125,408.017908732096,0.401317798066884,196.401510238647,52.8927629788717,46.2396464347839,18.4226094086965
"Vochysia catingae.tif",18,0.032198995643803,0.510833803237589,6.01372546810156,-0.372392791472699,24.5432328118218,41.0074191623264,24.9350272284614,23.9338216781616,3195.18120659722,42.6868001090156,1331.20409817166,375.308409796821,0.0306455984504686,199.423175811768,53.6222572856479,46.1777344809638,18.6745844284693
"Vochysia cayennensis.tif",1,NA,0.954095859724987,5.53696545908823,-0.219316495205122,26.199951171875,36.6933860778809,27.1260967254639,25.5999507904053,3353.4140625,49.7841949462891,1404.6455078125,221.383666992188,0.114151298999786,199.718097686768,57.2664155960083,49.8447170257568,18.0450215339661
"Vochysia cinnamomea.tif",104,0.985464862653868,1.58311057558202,1.93299612643827,-0.200135444843084,23.4918986650614,78.2160120010376,25.2262773880592,21.1543848697956,1564.25896101732,72.4562366925753,803.687710395226,43.4759881496429,0.285614081676333,199.530238811786,19.5217194373791,52.7698023044146,15.2441971485431
"Vochysia citrifolia.tif",12,0.582878872094985,1.1467582908839,2.51219182597406,0.368446188576846,24.1344599723816,65.3333361943563,25.3638812700907,21.7727274099986,1647.07609049479,61.2717774709066,802.057454427083,100.849901676178,0.730798853561282,195.760621070862,26.8774759372075,51.4466299215953,16.8038701812426
"Vochysia complicata.tif",7,0.00789654364705157,0.36957721856429,5.34295770223717,-0.451628011078485,25.5949494498117,44.608710697719,26.2663729531424,24.9806692940848,2663.57121930804,35.5405434199742,1011.47031947545,372.906090872628,0.0652627535164356,199.559030805315,34.1165670667376,44.4676313400269,21.1461640766689
"Vochysia condorensis.tif",6,0.552036037922328,-0.159788565834378,3.61043150461761,0.874292731514773,19.6832243601481,70.797794342041,20.0406713485718,18.4983936945597,2027.7831624349,16.7696401278178,581.799738566081,379.817667643229,1.02529188493888,174.760902404785,69.1463267008464,52.4937512079875,17.3510924975077
"Vochysia crassifolia.tif",12,0.931525229263858,1.21018479459563,3.11765735950545,0.106212916633235,23.6681917508443,58.0577675501506,24.5403674443563,22.9658794403076,1979.99992879232,58.2028735478719,971.20171101888,139.914843559265,0.525317634145419,197.754769007365,36.7427141666412,53.7516934076945,15.1942521135012
