"","N","Vol","Pos1","Pos2","Pos3","CHELSA_bio10_01","CHELSA_bio10_02","CHELSA_bio10_10","CHELSA_bio10_11","CHELSA_bio10_12","CHELSA_bio10_15","CHELSA_bio10_16","CHELSA_bio10_17","GLOBAL_SLOPE_10MIN","depthtobedrock2","meancarbon","meanpH","meanwatercap"
"Eucalyptus umbrawarrensis.tif",54,0.207343366242222,2.75580539194263,0.44480997635059,-0.113791194043284,26.9169001402678,95.5511030974211,30.2116294436985,22.3116751070376,940.326431839554,110.776993645562,665.55685989945,3.92420180859389,0.161564039825289,191.546045515272,12.9484292953103,64.7019124207673,13.2021578903551
"Eucalyptus uncinata.tif",179,0.323631372949943,0.830757134021588,-0.280463250009193,-0.561811377794897,16.2387677890628,81.134868728382,20.9794979521682,11.5268929817157,445.745534715706,36.971304099653,171.687786762941,59.7111382511075,0.206093004613324,194.598304656187,17.9869907426213,69.6093561982309,15.814613625546
"Eucalyptus urna.tif",110,0.278292764284703,1.19371704314075,-0.728785053191307,-0.476638162901979,17.3469307205894,98.2988269459118,23.3929277073253,11.1192377957431,318.329295487837,30.0819009174,118.618793903698,50.2766076174649,0.106663109582256,180.185107872703,11.9466961990703,72.5235287579623,14.8780617974021
"Eucalyptus urnigera.tif",9,0.0436725485340815,-1.52769948037544,0.663369615181934,1.47819530859515,11.019907951355,57.6014527214898,15.323348681132,7.18778620825873,608.646945529514,14.0492597156101,183.345199584961,123.629880269368,0.647713061836031,90.3462550905016,59.9780400594076,56.9821413887872,19.9581671290927
"Eucalyptus urophylla.tif",4,NA,0.779161803446408,2.26412157353735,0.485355346036091,25.0158720016479,20.8696162700653,26.0610876083374,23.8254475593567,1327.68557739258,74.0513648986816,758.112518310547,42.8991050720215,0.629277788102627,164.634892463684,54.25528383255,54.557938337326,15.1134783625603
"Eucalyptus utilis.tif",19,0.166899424658431,0.453082505905672,0.0882913887040271,-0.338750711846833,16.6021484575774,70.9968910217285,20.8224391937256,12.3800047322323,500.184112548828,34.8560399507221,189.323181553891,68.4681358337402,0.339117807777304,189.945556640625,26.166841506958,66.2467187580309,17.4694042205811
"Eucalyptus valens.tif",18,0.0139966766749596,1.083638011005,-0.516518290328645,-0.678695649149089,17.0527313020494,86.2994541592068,22.1646733813816,11.7818180190192,364.237340291341,27.6300526195102,127.823131985135,57.9176998138428,0.143356032462584,193.758160909017,11.8378699355655,72.8788567648994,14.8030580547121
"Eucalyptus varia.tif",22,0.0171203608304229,0.661565522557579,0.0563219406721858,-0.576107683539601,16.8533142263239,67.4728901603005,21.0092310471968,12.6932181878523,501.462258078835,38.140922979875,195.955017089844,65.8860737193715,0.263970184055242,198.071631518277,20.6327386335893,67.6808128790422,16.3647531487725
"Eucalyptus vegrandis.tif",66,0.118676536395976,1.18118656645629,-0.578228053802724,-0.648461394439118,15.8809747840419,90.0028654734294,21.2236045490612,10.7247587261778,415.241608590791,47.40156361551,177.190129135594,49.1593483144587,0.142439234917137,198.383170330163,12.1975819414312,71.4364845391476,14.4769258643642
"Eucalyptus vernicosa.tif",53,3.35605322041125,-2.45748683296239,2.8140323549419,2.3841600015113,10.1263039516953,50.5249350205907,14.0394301504459,6.66794387574466,1782.32834380528,22.9677636668367,564.132563752948,275.471884673496,0.674537554102124,50.5964107198535,125.805663054844,51.3446946953827,22.2984828769036
"Eucalyptus verrucata.tif",6,0.00212602743344003,-0.105840503650949,0.365023611210837,-0.175114236242232,13.2364106178284,80.5741577148438,18.8894465764364,8.05082488059998,617.771809895833,26.5903784434001,215.669019063314,100.2254002889,0.313169337809086,173.998520533244,38.9435749053955,59.2936115264893,17.5076028108597
"Eucalyptus verrucosa.tif",5,0.00224966440611408,-0.0785852234699553,0.308714710902077,-0.0470633365906954,13.4802562713623,82.8364608764648,19.3691230773926,8.10708894729614,602.731335449219,29.3760051727295,212.772061157227,93.7502380371094,0.35414277613163,170.394344329834,38.6465521812439,58.9057117462158,17.7609216213226
"Eucalyptus vesiculosa.tif",2,NA,0.748553741225386,-0.262405077418786,-0.345176963245659,15.7845659255981,79.3075942993164,20.12375831604,11.5822825431824,456.686645507812,33.362621307373,158.896148681641,66.8065719604492,0.40278671681881,196.547626495361,16.8711266517639,70.6447248458862,15.9045164585114
"Eucalyptus vicina.tif",82,0.730643821893574,1.21213980446488,-0.2597496300063,-0.704900855437278,17.4903429892005,98.9886050340606,25.5097111725226,9.35140558568443,428.263458996284,12.9660217064183,126.577338241949,89.1572425656202,0.15189021653155,186.952021645337,7.49427459734242,67.2654392312213,13.3042791558475
"Eucalyptus victoriana.tif",2,NA,-0.238093366451297,0.398798923876497,-0.0309802268225256,13.2676501274109,83.5230178833008,19.1591148376465,7.89154434204102,634.533813476562,30.9372491836548,212.668769836426,99.5764122009277,0.307975977659225,167.211957931519,43.5468773841858,57.3457255363464,18.7273449897766
